state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Kalgerya,Mayrapara,1342654,6918967,420162888,Deep Tubewell,Ground Water,Tuhin Kumar Ghosh,Gram Panchayat,2014-2015,0.84,0.84,12-Oct-14,10-Nov-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Bagagerya,Dompara,1343780,6918987,420162923,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,12-Oct-14,10-Nov-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Keottala,Keatola,1343607,6918987,420162922,Deep Tubewell,Ground Water,Manik Mallick,Gram Panchayat,2014-2015,0.84,0.84,12-Oct-14,10-Nov-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Narsingpur,Narasingpur,1343721,6918987,420162929,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,12-Oct-14,10-Nov-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Manta,Masjidpara,1343665,6920898,420165439,Deep Tubewell,Ground Water,Monta Mosjid,Gram Panchayat,2014-2015,0.86,0.86,12-Oct-14,02-Nov-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Ramakata,Ramakata,1343022,6910603,420152422,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.83,0.83,08-Oct-14,30-Oct-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Pachra,Ghosh Para,1343222,6905402,420147371,Deep Tubewell,Ground Water,Anil Khamroi,Gram Panchayat,2014-2015,0.86,0.86,02-Sep-14,25-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Gayan Para,1343216,6905402,420147375,Deep Tubewell,Ground Water,Usuf Pathan,Gram Panchayat,2014-2015,0.86,0.86,02-Sep-14,25-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Gayan Para,1343216,6905402,420147374,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.86,0.86,02-Sep-14,25-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Talchhara,Karpara,1343019,6910522,420152408,Deep Tubewell,Ground Water,Manik Kar,Gram Panchayat,2014-2015,0.83,0.83,08-Oct-14,30-Oct-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Tatarpur,Muchipara,1342992,6921595,420165975,Deep Tubewell,Ground Water,Samita Dasmal,Gram Panchayat,2014-2015,0.82,0.82,12-Nov-14,10-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Brahman Gerya,Ghoshpara,1343795,6921616,420166000,Deep Tubewell,Ground Water,Sukumar Ghosh,Gram Panchayat,2014-2015,0.84,0.84,12-Nov-14,05-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Dhoba Gerya,Dhobageria Kuitipara,1343796,6921616,420166001,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,12-Nov-14,05-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Nutan Bajar,Chouka Para,1343256,6922669,420167656,Deep Tubewell,Ground Water,Natun Bazar,Gram Panchayat,2014-2015,0.86,0.86,12-Nov-14,10-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Nutan Bajar,Barui Para,1343258,6922669,420167653,Deep Tubewell,Ground Water,I.C.D.S.,Gram Panchayat,2014-2015,0.86,0.86,12-Nov-14,10-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Mejura,Dakshin Para,1343069,6922745,420167707,Deep Tubewell,Ground Water,Ramkrishna Midya,Gram Panchayat,2014-2015,0.86,0.86,14-Nov-14,20-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Mejura,Paschim Para,1343068,6922745,420167711,Deep Tubewell,Ground Water,Mejura Primary School,Gram Panchayat,2014-2015,0.86,0.86,14-Nov-14,20-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Bejara,Belara,1342874,6925205,420170438,Deep Tubewell,Ground Water,Sares Mallick,Gram Panchayat,2014-2015,0.84,0.84,10-Dec-14,30-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Jambani,Jambani,1766554,6925205,420170442,Deep Tubewell,Ground Water,Sk Sabbir Hosen,Gram Panchayat,2014-2015,0.84,0.84,10-Dec-14,30-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Jambani,Jambani,1766554,6925205,420170443,Deep Tubewell,Ground Water,Sk Asek Ali,Gram Panchayat,2014-2015,0.84,0.84,10-Dec-14,30-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Bejara,Belara,1342874,6925241,420170467,Deep Tubewell,Ground Water,Sk Maku,Gram Panchayat,2014-2015,0.86,0.86,10-Dec-14,30-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Bejara,Belara,1342874,6925241,420170469,Deep Tubewell,Ground Water,Sk Allarama,Gram Panchayat,2014-2015,0.86,0.86,10-Dec-14,30-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ganadiha,Ghonadiha Srikanta Diyalipara,1343801,6928652,420173207,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,06-Oct-14,20-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Brahman Gerya,Berapara,1343794,6928652,420173210,Deep Tubewell,Ground Water,Nepal Bera,Gram Panchayat,2014-2015,0.82,0.82,06-Oct-14,20-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Palas Larya,Palastora Rajpara,1342705,6588845,420086560,Deep Tubewell,Ground Water,Bhim Mandal,Gram Panchayet,2014-2015,0.8,0,02-Mar-14,18-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Palas Larya,Palastora Rajpara,1342705,6588845,420086561,Deep Tubewell,Ground Water,Badal Kar,Gram Panchayet,2014-2015,0.8,0,02-Mar-14,18-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Paruliya,Parulea,1342670,6616126,420087415,Deep Tubewell,Ground Water,Parulia Chak,Gram Panchayet,2014-2015,0.84,0.84,12-Mar-14,30-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Padima,Jana Para,1343684,6616126,420087408,Deep Tubewell,Ground Water,Panchanan Jana,Gram Panchayet,2014-2015,0.84,0.84,12-Mar-14,30-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Uttar Gerya,Uhargeria,1343687,6673136,420090914,Deep Tubewell,Ground Water,Nitai Mondal,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Padima,Jana Para,1343684,6673136,420090920,Deep Tubewell,Ground Water,Panchanan Jana,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Hijli,Hijli - Chalakpara,1343707,6673136,420090908,Deep Tubewell,Ground Water,Jadunath Murmu,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Jaora Paikan,Sengupta Para,1343099,6673373,420090950,Deep Tubewell,Ground Water,Harimondir,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Charka,Mir Para,1343172,6673373,420090954,Deep Tubewell,Ground Water,MOhokel Ali,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Parulia,Adibasi Para,1343547,6673373,420090942,Deep Tubewell,Ground Water,Shibu Mandal,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Dhalhara,Dhalhara,1343534,6673373,420090948,Deep Tubewell,Ground Water,Hospital,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Mukti Chak,Amulia,1343161,6673433,420091035,Deep Tubewell,Ground Water,Ratan Das,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Masjidtala,1343153,6673433,420091033,Deep Tubewell,Ground Water,Mosjid,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Dangapara,1343154,6673433,420091030,Deep Tubewell,Ground Water,Kartik Mandal,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Dolaipara,1343152,6673433,420091031,Deep Tubewell,Ground Water,Nimai Dolai,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Pipurda,Khanpara,1343101,6673433,420091037,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Pipurda,Khanpara,1343101,6673433,420091038,Deep Tubewell,Ground Water,Fudan Fouzdar,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Jabar Danga,Mondalpara,1343114,6677000,420091212,Deep Tubewell,Ground Water,Mondal Da,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Enayat Pur,Mirjapara,1343769,6677000,420091209,Deep Tubewell,Ground Water,Maidul Islam,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Panch Khuiri,Chakpara,1342747,6677196,420091252,Deep Tubewell,Ground Water,Gramya Debota,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Hijli,Hijli Shitalamandirpara,1342783,6677196,420091256,Deep Tubewell,Ground Water,Shitala Mandir,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Bharat Baj Para,1343463,6677199,420091264,Deep Tubewell,Ground Water,Biren Bag,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sarisha Khola,Khansherif Para,1343471,6677203,420091285,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sinnibar,Sinnibarh Bandhpara,1343498,6677203,420091283,Deep Tubewell,Ground Water,Jefertea Shop,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sarisha Khola,Khansherif Para,1343471,6677206,420091295,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Toria,Taria,1342647,6677424,420091434,Deep Tubewell,Ground Water,Garorbaga Primary School,GRAM PANCHAYAT,2014-2015,0.84,0.84,01-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Kalgerya,Kalgeria,1342653,6677424,420091433,Deep Tubewell,Ground Water,Monu Pakhor,GRAM PANCHAYAT,2014-2015,0.84,0.84,01-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kapash Tikri,Kapastikri Daspara,1343772,6687083,420093703,Deep Tubewell,Ground Water,Badal  Pora,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Maharajpur,1342636,6687083,420093695,Deep Tubewell,Ground Water,Maharajpur I.C.D.S.,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amsol,Amsole,1343124,6687166,420093757,Deep Tubewell,Ground Water,Niranjan Pator,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Kharika Bagpara,1343145,6687166,420093750,Deep Tubewell,Ground Water,Kharika I.C.D.S.,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Amrakuchi Baipara,1343150,6687166,420093754,Deep Tubewell,Ground Water,Bazar,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Mukti Chak,Amulia,1343161,6687166,420093753,Deep Tubewell,Ground Water,Amulia,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Pipurda,Dolaipara,1343100,6687166,420093749,Deep Tubewell,Ground Water,Primary School,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Sarai,Sorai - Uttarpara,1343259,6687663,420093895,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,20-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Amlada,Mallickpara,1343393,6692627,420094615,Deep Tubewell,Ground Water,Sk Rejjak Ali,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Majur Hati,Majurhati - Purba Para,1343382,6692627,420094616,Deep Tubewell,Ground Water,Mojibul,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Kalagram,Mal Para,1343344,6692627,420094617,Deep Tubewell,Ground Water,Kali Mandir,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Taruk Gerya,Turnkgeria,1343726,6692627,420094606,Deep Tubewell,Ground Water,Manik Babu,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Shasa Bani,Sasaboni,1342875,6692684,420094659,Deep Tubewell,Ground Water,Mir Hasibul Islam,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Mamudpur,Namudpur - Paschimpara,1342913,6692684,420094654,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Puran Berya,Dalaipara,1342939,6692684,420094657,Deep Tubewell,Ground Water,Tarapada Bhandari,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Mugbasan,Das Para,1342927,6692684,420094651,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Mundalika,Roypara,1342923,6692684,420094652,Deep Tubewell,Ground Water,Monoranjan Roy,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Manta Bani,Mottabani Madhya,1343075,6692853,420094710,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Dhalhara,Dhalhara,1343534,6692853,420094704,Deep Tubewell,Ground Water,High School,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Kashta Khamar,Roypara,1343567,6692853,420094705,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Kamar Bandi,Kamarbandi,1343010,6696808,420094881,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.78,0.78,12-May-14,24-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Dogerya,Dogeria Adibasipara,1342947,6696808,420094880,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.78,0.78,12-May-14,24-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Dalang,Dolong Paschimpara,1342971,6696808,420094877,Deep Tubewell,Ground Water,Benu Pator,Gram Panchayat,2014-2015,0.78,0.78,12-May-14,24-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Pindra Gerya,Pindrageria Talpukurpara,1343764,6819161,420104162,Deep Tubewell,Ground Water,Khaibar Ali,Gram Panchayat,2014-2015,0.78,0.78,14-May-14,26-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Akna,Mahinpara,1343455,6823272,420106649,Deep Tubewell,Ground Water,Asit Mohis,Gram Panchayat,2014-2015,0.8,0.8,12-May-14,04-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Akna,Aknakaranpara,1343454,6823272,420106645,Deep Tubewell,Ground Water,Shombhu Hemrom,Gram Panchayat,2014-2015,0.8,0.8,12-May-14,04-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Shrimanta Chak,Shrimanta Chak,1766842,6403207,420065591,Deep Tubewell,Ground Water,SHRIMANTACHAK,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Sindrakola,Sindrakola,1766904,6403207,420065592,Deep Tubewell,Ground Water,SINDRAKOLA,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Tipi Gerya,Tipi Gerya,1766905,6403207,420065598,Deep Tubewell,Ground Water,TIPI GERYA,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Shata Chak,Satachak - Manna Para,1343682,6403329,420065668,Deep Tubewell,Ground Water,MANNAPARA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,24-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Shata Chak,Das Para,1343683,6403329,420065669,Deep Tubewell,Ground Water,DAS PARA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,24-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Sholdiha,Roypara,1342616,6403969,420066491,Deep Tubewell,Ground Water,ROYPARA,Gram Panchayet,2013-2014,0.72,0.72,15-Apr-13,21-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Akhra Pota,Dakshinpara,1343388,6404131,420066858,Deep Tubewell,Ground Water,DAKSHINPARA,Gram Panchayat,2013-2014,0.84,0.84,23-May-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Akhra Pota,Choukidarpara,1343389,6404131,420066859,Deep Tubewell,Ground Water,CHOUKIDARPARA,Gram Panchayat,2013-2014,0.84,0.84,23-May-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Amlada,Saha Para,1343394,6404143,420066927,Deep Tubewell,Ground Water,SAHAPARA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Amlada,Dakshinpara,1343395,6404143,420066928,Deep Tubewell,Ground Water,DOLAIPARA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Bhol Sarapota,Saith Para,1343332,6404143,420066918,Deep Tubewell,Ground Water,SAITHPARA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Suratpur,Dolaipara,1343353,6404155,420066954,Deep Tubewell,Ground Water,DOLAIPARA,Gram Panchayat,2013-2014,0.75,0.75,14-Jun-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Suratpur,Karakpara,1343349,6404155,420066953,Deep Tubewell,Ground Water,KARAKPARA,Gram Panchayat,2013-2014,0.75,0.75,14-Jun-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Kanpur,Karakpara,1343333,6404155,420066967,Deep Tubewell,Ground Water,KARKPARA,Gram Panchayat,2013-2014,0.75,0.75,14-Jun-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Jhalka,Maity Para,1343412,6404155,420066977,Deep Tubewell,Ground Water,KALAGRAM,Gram Panchayat,2013-2014,0.75,0.75,14-Jun-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Jhalka,Maity Para,1343412,6404155,420066978,Deep Tubewell,Ground Water,MAITYPARA,Gram Panchayat,2013-2014,0.75,0.75,14-Jun-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Thaur,Thaur,1766913,6404155,420066949,Deep Tubewell,Ground Water,THAUR,Gram Panchayat,2013-2014,0.75,0.75,14-Jun-13,12-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Mahishda,Dalpati Para,1343320,6404165,420067003,Deep Tubewell,Ground Water,DALPATIPARA,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Kapas Geria,Kapasgerli,1343304,6404165,420067007,Deep Tubewell,Ground Water,KAPASGERLI,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Ichhai Pur,Purb Para,1343263,6404165,420067008,Deep Tubewell,Ground Water,PURBAPARA,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Gargaj Pota,Uttar Para,1343288,6404165,420067014,Deep Tubewell,Ground Water,UTTARPARA,Gram Panchayat,2013-2014,0.75,0.75,25-May-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Ranga Dighi,Paschim Para,1343290,6404173,420067052,Deep Tubewell,Ground Water,PASCHIMPARA,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Ranibar,Ranibar,1343309,6404173,420067050,Deep Tubewell,Ground Water,RANIBAR,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Maruk Chak,Jakapara,1342905,6404173,420067058,Deep Tubewell,Ground Water,JAKAPARA,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Maruk Chak,Dolaipara,1342908,6404173,420067059,Deep Tubewell,Ground Water,DOLAIPARA,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Mamudpur,Purbapara,1342915,6404439,420067279,Deep Tubewell,Ground Water,PURBAPARA,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Keot Para,Maharpara,1342888,6404439,420067292,Deep Tubewell,Ground Water,MAHARPARA,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Kokapur,Kokapur,1342900,6404439,420067287,Deep Tubewell,Ground Water,KOKAPUR,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Jheta Jambani,Talpukur,1342883,6404439,420067293,Deep Tubewell,Ground Water,TALPUKUR,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Andi Chak,Mondalpara,1343444,6404670,420067557,Deep Tubewell,Ground Water,MONDALPARA,Gram Panchayet,2013-2014,0.75,0.75,24-Apr-13,12-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Magra,Shamsut,1343434,6404789,420067764,Deep Tubewell,Ground Water,SHAMSUT,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Golagerya,Teghoripara,1343513,6404789,420067771,Deep Tubewell,Ground Water,TEGHORIPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Dula Para,1343467,6404789,420067776,Deep Tubewell,Ground Water,DULAPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sarisha Khola,Manoj Para,1343477,6404789,420067752,Deep Tubewell,Ground Water,MANOJPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sarisha Khola,Layek Para,1343479,6404789,420067753,Deep Tubewell,Ground Water,LAYEKPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
